title,id,content,time
['挪威将停止石油天然气生产'],656be60a-9ea1-11e8-9960-000c29c468ed,['\u3000\u3000挪威政府官员证实，由于就养老金产生分歧，从本周二开始，挪威将关闭石油和天然气生产。挪威能源企业纷纷宣布，由于停止为期两周的罢工活动的谈判第三次破裂，因此这些企业将从周一晚些时候开始停止工人的工作。该行业本希望这一举动能够逼迫政府使用应急能力结束这场罢工。该消息导致全球多地原油价格上涨。在伦敦，北海布伦特原油涨幅超过1美元，升至99美元上方。挪威三大工会已经进行了15天的罢工。这场分歧的原因是离岸工人要求将退休年龄提前到62岁并能领取全额退休金的权利而引起的。挪威石油与能源部发言人哈肯。斯密斯-伊萨克森说：“鉴于当前的状况，停工将从周一午夜开始。”在认为安全受到危害或国家权益受损的情况下，挪威政府拥有行使应急措施的权力，阻止罢工活动。作为全世界第五大产油国，挪威的原油产量从6月24日到目前已下跌13%，而天然气已下跌3%。挪威石油业协会估计这已经给该国造成了29亿挪威克朗的损失。'],['2012-7-10']
['全球拥有1.64万亿桶常规石油资源'],6c1f1e90-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000国际能源网讯：据海外媒体巴黎报道，法国石油巨头法国道达尔公司勘探和生产部门主管伊夫-路易斯。达里卡雷尔日前在巴黎表示，根据法国道达尔公司估计，全球目前拥有1.64万亿桶油当量的常规石油资源。', '\u3000\u3000达里卡雷尔是在巴黎举行的一次能源会议上发表上述讲话的。他说，全球目前拥有的常规天然气资源估计在1.25万亿桶油当量。', '\u3000\u3000至于诸如页岩油和页岩气那样的非常规资源，达里卡雷尔认为，全球非常规天然气资源估计在2.5万亿桶油当量，而非常规石油资源估计在2.35万亿桶油当量。', '\u3000\u3000达里卡雷尔指出，去年，全球非常规天然气项目的投资大约在600亿美元，主要是北美洲。', '\u3000\u3000他补充说，国际石油公司（诸如道达尔公司）和国家石油公司已开展竞争来获得他们在全球非常规油气资源中的份额。']",['2012-7-2']
['法国石油巨头道达尔正寻求在国际板上市'],6d782e44-9ea1-11e8-9960-000c29c468ed,['\u3000\u3000据经济之声《天下财经》报道，法国石油与天然气公司道达尔财务主管透露，公司正寻求在上海上市。道达尔目前在巴黎、纽约、布鲁塞尔与伦敦上市，上海证交所正在筹划成立一个国际板，以便满足海外公司在中国上市的愿望，但国际板的推出目前还没有时间表。'],['2012-7-2']
['KBR为乌兹别克斯坦提供乙烯技术'],6f060a06-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000由乌兹别克天然气公司与韩国公司财团（由湖南石化公司、韩国天然气公司和STX能源公司组成）投资的合资企业Uz-Kor天然气化学公司，将在乌兹别克斯坦乌斯秋尔特建设一个石化联合装置。KBR公司将为其中的年产40万吨乙烯裂解项目提供选择性裂解和优化回收乙烯技术，与乙烯裂解炉相关的的设备，以及工程设计、采购和施工支持等服务。', '\u3000\u3000据悉，该项目的上游是一年产约45亿立方米的天然气项目，下游装置包括年产38万吨高密度聚乙烯项目和年产8万吨聚丙烯项目，联合装置预计2016年年初投产。']",['2012-7-2']
['全球甲醇装置开工率有望回升'],701fb676-9ea1-11e8-9960-000c29c468ed,"['\u3000\u30002011年，全球甲醇需求达5400万吨。今后几年，在新兴应用领域快速发展的带动下，2015年全球甲醇需求将猛增至8500万吨。届时，全球甲醇产能过剩的状况有望得到有效缓解，甲醇装置的平均开工率将由近两年的60%~65%回升至80%左右。这是记者从最近召开的2012年中国国际氮肥、甲醇大会上获得的信息。', '\u3000\u3000IHS咨询公司中国高级总监庞雄鹰对全球甲醇市场状况进行了具体分析。他指出，2008~2011年，全球甲醇产能以年均1000万吨的速度增长，而期间需求的增速远远落后于产能增速。由于产能大量过剩，甲醇装置的平均开工率维持在60%~65%。2012~2015年，全球每年新增的甲醇产能预计为300万吨，与此同时，甲醇掺混汽油、甲醇制二甲醚及甲醇制烯烃等新兴应用领域的需求将继续快速增长，特别是到2015年，中国大量的甲醇制烯烃项目投产，该领域对甲醇的消耗量将超过1500万吨，需求的快增可望使甲醇装置的平均开工率回升至80%左右。', '\u3000\u3000对于北美地区，他说，过去5年，受甲基叔丁基醚污染水源事件影响，该地区甲基叔丁基醚产量大幅减少，由此导致甲醇的消耗量减少了30%。今后几年该地区的甲醇需求量和生产量仍将呈现疲滞状态，不会有大的发展。', '\u3000\u3000欧洲地区近几年来每年约消费甲醇800万吨，至2015年该地区的甲醇消费量将达约900万吨。该地区甲醇的生产主要以天然气为原料，由于不具备原料优势，甲醇的生产量呈现下降趋势，今后该地区的甲醇消费将主要依靠进口。', '\u3000\u3000与成熟经济体形成鲜明对照的是中东地区。由于具有原料优势，该地区的甲醇产业在过去的5年得到蓬勃发展，生产量翻了一番，由300多万吨增至700万吨。今后几年，该地区的甲醇产量仍将继续大幅增长。庞雄鹰还进一步指出，由于原料天然气价格低廉，中东的甲醇生产成本仅约60美元/吨，即使运到中国，加上运费成本也在200美元/吨以内，竞争优势非常突出。', '\u3000\u3000东北亚地区是甲醇主要消费市场，占全球总消费量的60%以上。该地区的甲醇生产和消费基本集中在中国大陆。中国市场的甲醇消费状况是全球关注的热点。']",['2012-7-2']
['伊朗将进行导弹军事演习 分析称针对石油禁运'],718e50b2-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000据伊朗迈赫尔通讯社7月1日报道，伊朗将在本周的军事演习中试射导弹。当天早些时候，欧盟宣布对伊朗实行石油禁运，以此迫使其放弃正在进行的核计划。', '\u3000\u3000据报道，为期三天的军事演习计划于7月2日开始。地面部队将在中部塞姆南省的沙漠地区举行军事演习，演习将分别发射伊朗国产短程、中程和远程导弹。', '\u3000\u3000伊朗革命卫队防空导弹部队司令哈吉扎德1日在新闻发布会上宣布，这次军事演习的主要目的是让专家评估弹头和导弹系统的精密度及效率。', '\u3000\u3000由于此时正值欧盟开始对伊朗实行石油禁运，分析人士认为这次演习是伊朗军方对西方的警告。欧盟此次实施的石油禁运等一系列制裁措施旨在迫使伊朗放弃核计划。据悉，伊朗外汇收入的80%依靠石油出口。', '\u3000\u3000此前，伊朗多次表示其核计划只是出于民用和平目的。但是，国际原子能机构去年11月8日发表报告称，据“可靠”信息，伊朗已开始着手从事有关制造核武器的工作，包括生产浓缩铀。']",['2012-7-2']
['俄远东LNG厂计划2016-17年试运转'],733aa320-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000据俄罗斯媒体莫斯科报道，俄罗斯天然气工业股份公司（俄气/Gazprom）首席执行官阿列克谢·米勒6月29日在莫斯科透露，俄气计划在2016年-2017年试运转位于俄罗斯远东符拉迪沃斯托克的一个液化天然气（LNG）厂。', '\u3000\u3000米勒是在公司股东年度大会上发表上述讲话的。米勒说，俄气时下正在寻求提高这个地区的LNG产能。', '\u3000\u3000米勒说，俄气正在逐步努力在本国的东部地区建立一个高产能基地。投资Chayandinskoye', '\u3000\u3000气田以及建造天然气输送网络的可行性研究将在8月中旬完成。', '\u3000\u3000目前，俄罗斯国内只有一个LNG厂在生产LNG，这个LNG厂是俄罗斯远东萨哈林-2油气项目的一部分。该LNG厂具有年产1000万吨LNG的能力。', '\u3000\u3000俄气打算建造一个新LNG厂作为巴伦支海什托克曼项目的一部分。', '\u3000\u3000俄罗斯第2大天然气生产公司诺瓦泰克公司也有建造一个LNG厂的计划。']",['2012-7-2']
['BP提前15周开始埃及赛斯气田天然气生产'],733aa321-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000据美国合众国际社开罗报道，英国石油公司（BP）6月29日宣布，位于埃及海上的一个投资3.34亿美元的开发项目提前15周开始生产出第一批天然气。', '\u3000\u3000BP与其意大利合作伙伴埃尼公司周五宣布，距离埃及地中海海岸大约37英里的赛斯气田（Sethnaturalgas field）比计划提前15周开始天然气生产。', '\u3000\u3000埃尼公司说，这个气田最终可能日产大约1.69亿立方英尺天然气。埃尼公司在这个项目中的股份气为6000万立方英尺。', '\u3000\u3000BP地区总裁HeshamMekawi说，赛斯项目的成功已促使BP加大这个项目中另外两口井的开发力度。', '\u3000\u3000Mekawi说：“为了帮助满足埃及今后几年不断增加的能源需求，我们期待着在开发埃及能源领域中继续发挥关键作用。”']",['2012-7-2']
['5月份日本伊朗原油进口量同比大幅下降51%'],75779602-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000据路透社6月29日东京报道，日本政府经济产业省周五在东京公布的统计数据显示，日本5月份从伊朗进口的原油数量比去年同期大幅下降了51.1%，下降到了63.2189万千公升（12.8269万桶/日）。', '\u3000\u3000日本政府财政部在周四（28日）公布了日本5月份清关以后的伊朗原油进口统计数据，但是，石油行业通常把日本政府经济产业省公布的数字作为统计基准，这是因为经济产业省的统计数字跟踪油轮的实际进口状况。', '\u3000\u3000日本财政部周四公布的统计数据显示，日本5月份清关以后的伊朗原油进口量同比下降了46.5%，下降到了52.3233万千公升（10.6162万桶/日）。']",['2012-7-2']
['卢克石油公司在俄罗斯生产欧V汽油'],773d9496-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000卢克石油公司近日宣布，其在俄罗斯的所有炼油厂将自7月1日起仅生产符合低硫标准欧V的AI-92和AI-95汽油，停止生产符合欧IV标准的汽油。', '\u3000\u3000据了解，卢克石油公司在俄罗斯拥有5座炼油厂，原油年总加工能力为4510万吨。']",['2012-7-2']
['朗盛提高三类产品价格'],78ac822e-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000自7月1日起，特殊化学品集团朗盛公司将在全球范围内提高其离子交换树脂、Saltidin驱虫剂和无机颜料价格。', '\u3000\u3000受原材料价格上涨影响，朗盛全资子公司Saltigo的Saltidin驱虫剂将提价，涨幅最高达15%；离子交换树脂业务部将提高其Lewatit离子交换树脂价格，平均涨幅为5%，具体提价幅度视树脂等级以地区而定；无机颜料业务部产品每吨涨幅将不低于100欧元。']",['2012-7-2']
['欧盟对伊朗石油禁运 美国呼吁伊朗解决争端'],7a6e9034-9ea1-11e8-9960-000c29c468ed,"['\u3000\u30007月2日讯据外电报道，美国1日对欧盟对伊朗实施石油禁运表示欢迎，并称伊朗有机会在本周的伊核谈判中取得进展。', '\u3000\u3000欧盟外长会议今年1月作出决议，禁止成员国从伊朗进口、转运原油和成品油，以及为伊朗的石油贸易提供融资和保险服务。这一决议于7月1日正式生效。美国白宫发言人卡尼对决议生效表示欢迎。', '\u3000\u3000卡尼称，欧盟的决定展现了其承诺以和平方式解决伊核问题争端的决心，是国际社会外交努力的重要组成部分。', '\u3000\u3000同时，卡尼还表示，伊朗仍有机会继续寻求有实质意义的谈判，在本周将于伊斯坦布尔举行的专家级会谈上，伊朗必须采取切实措施缓解国际社会对其核计划的担忧。', '\u3000\u3000美国和一些西方国家一直怀疑伊朗以和平利用核能为由研制核武器，伊朗坚决否认。为解决伊核问题，伊朗已同“伊核问题”六方（美国、英国、法国、俄罗斯、中国、德国）举行多轮会谈。']",['2012-7-2']
['新疆能源民营企业期盼原油进口权'],7c0e5640-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000作为全国唯一一家同时拥有煤、油、气资源的民营企业，广汇能源建成了国内首条民营跨境天然气管道。但由于一直无法获得原油进口权，其在哈萨克斯坦境内的原油资源一直无法运回国内。广汇能源面临的困境，与国内诸多民营地炼和原油贸易企业如出一辙。', '\u3000\u3000据了解，目前新疆自治区政府已经组成专门的协调小组，就此事与有关部门、相关企业进行协调。如果协调成功，那么广汇能源有望成为国内首家获得原油进口权的民营企业。', '\u3000\u3000受困原油进口权', '\u3000\u30002009年4月，广汇能源与哈萨克斯坦TBM公司合作，在哈投资57.06亿元建设“斋桑油气综合开发项目”。根据NSAI国际储量评估公司的评估结果：斋桑原油资源量为11.639亿吨，天然气资源量为1254亿方。预计到2015年，该区块将实现油气当量300万吨。', '\u3000\u3000“哈萨克斯坦油气资源丰富，70%以上资源依靠出口，但缺乏资金技术，这是我们能够拿到资源的根本。此外，我们跟哈方一直保持比较好的关系，而对方对国内大型央企一直保持着一定警惕，这也给了我们一定机会。”广汇能源董事长尚继强在接受中国证券报记者采访时表示。', '\u3000\u3000通过一条110公里的跨境输气管线，广汇能源将哈萨克斯坦斋桑湖的天然气资源运往相邻的中国境内的吉木乃县，在这里变成年产5亿方的LNG（液化天然气）。但苦于一直无法获得商务部原油进口许可证，因此斋桑湖的原油资源至今无法实现进口。原因是在实际操作中，商务部颁发原油进口许可证的前提是，进口企业需要拿到几大石油公司的排产计划。', '\u3000\u3000广汇能源从斋桑湖进口原油，需要获得中石油下属的中联油的排产计划。在尚继强看来，中石油将自己的排产计划给其他企业确实很难。尽管有文件明确规定，允许新疆企业在境外从事资源产品、林业产品的开发，其所取得的产品给予自主进口权和疆内销售权。但在实施过程中，广汇能源在哈萨克斯坦的原油必须交由中联油进口。广汇能源每年生产多少原油，要根据中联油的进口量来决定，而且还要付一定费用。', '\u3000\u3000有望取得积极进展', '\u3000\u3000中国证券报记者获悉，《国家发改委关于支持新疆产业健康发展的若干意见》支持新疆自产原油就地加工，并利用进口过境原油适当扩大原油加工能力，尽可能在区内实现石化产品精深加工。', '\u3000\u3000按照上述精神，广汇能源计划今年从斋桑湖进口4万吨原油，并在吉木乃口岸就近建设原油装卸站，出于税收考虑，当地政府也希望广汇能源能在疆内建设炼油厂。但原油进口权这一困局无法解开，上述目标近期很难实现。', '\u3000\u3000据卓创资讯能源行业分析师吕斌介绍，按照目前的政策，只有中石油、中石化、中海油、中化和珠海振戎等少数几家公司拥有原油进口权，而诸如山东滨化、黑龙江联合等炼化企业之所以获得进口权，也是因为与国企合资戴上了“红帽子”，纯民资背景的企业很难有渠道进口原油。', '\u3000\u3000不过，事情正在朝积极的方向发展。据了解，目前新疆自治区政府已经组成专门的协调小组，会同国家能源局与中联油方面进行沟通。如果沟通顺利，广汇能源有望在拥有首个跨境天然气管道之后，成为首家获得原油进口权的纯民营企业。', '\u3000\u3000期盼进一步开放LNG进口', '\u3000\u3000除原油进口权外，一直谋求布局海外LNG市场的广汇能源，在LNG进口上也遇到了“玻璃门”。', '\u3000\u3000目前，广汇能源已投资15亿元，在江苏启东建立了LNG分销转运站，预计2013年11月试运行。但是由于无法建设大型的LNG接收站，启东转运站只能转接大型能源央企进口的LNG，之后再做二级批发。', '\u3000\u3000在天然气进口方面，尽管国家没有明文规定限制民资，但陆上天然气跨境管道和海上LNG接收站获批前提是，必须先落实海外资源。因此，对于民营企业而言，从海外进口LNG并在沿海接收，实际上一直存在着无形的“玻璃门”。', '\u3000\u3000与广汇能源类似，另一家民营能源巨头新奥能源副总裁薛智日前表示，该公司正在舟山群岛筹建国内第一个民营LNG进口码头。早先，新奥能源曾在温州申请建设LNG进口码头，但由于与几大石油公司的码头布局冲突，因此未获批复。', '\u3000\u3000尽管薛智表示要尽快申报，但中石油经济技术研究院高级经济师徐博认为，“关键是资源怎么落实？三大石油公司在海外找资源都困难，民营企业就更不容易了，单凭意向性协议国家是不会批的。”', '\u3000\u3000除了资源，无论是LNG还是储油罐，在运行维护上，都涉及到安全管理的问题。自从中石油大连油罐发生爆炸后，发改委在审批类似项目上，也变得更加谨慎。', '\u3000\u3000据了解，广汇能源等相关民企已就进一步向民企开放LNG进口一事向国家能源局提出建议，但目前国家能源局内部仍有不同意见。']",['2012-7-2']
['伊朗动用1500亿美元外储应对石油制裁'],7d7c1eb8-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000针对欧盟从7月1日起对伊朗实施全面的原油入口禁运，伊朗官方扬言会继续对抗西方敌视政策。', '\u3000\u3000伊朗石油部长卡萨米称，伊朗央行已积存1500亿美元外汇储备应对西方制裁。伊朗中央银行行长巴赫曼尼表示，由于部分国家获得美国豁免制裁伊朗可继续轻易销售原油，他们也拥有足够的硬货币应付进口需求。']",['2012-7-2']
['日本实施可再生能源收购 成本高企成普及障碍'],7f3fe964-9ea1-11e8-9960-000c29c468ed,"['\u3000\u30001日，日本正式实施可再生能源收购制度，要求电力公司在规定年限内，按照政府规定的价格，向利用太阳能、风能和地热能等发电的企业收购电力。', '\u3000\u3000根据日本政府规定，太阳能、风能和地热发电收购价格分别为42日元/度、23.1日元/度和27.3日元/度，约为火力发电或核电价格的2-4倍。这一定价高于发电成本，给从事可再生能源开发的企业以较大盈利空间。日本政府希望借此吸引更多企业进入可再生能源领域，提高能源自给率，削减温室气体排放，减少对核电的依赖。', '\u3000\u3000较高的电力收购价格吸引了软银、京瓷、夏普等众多企业进入可再生能源领域。软银公司已建成或计划的太阳能、风能发电站已有11处。该公司会长孙正义表示，只要有土地，今后将继续增加。日本太阳能发电协会的片山干熊代表理事在会见记者时表示，收购制度的实施是“日本能源的历史性转折点”，将使太阳能发电成为日本的一大产业。', '\u3000\u3000但是，对电力用户来说，收购制度的实施意味着负担的增加。电力公司高价购买可再生能源后，将以太阳能发电促进附加税的形式，将成本转嫁给用户。据经济产业省估算，2012年度标准家庭平均每月电费将增加87日元。随着可再生能源在电力供应中所占比例的提高，家庭和企业负担也将增加。因此，如何在普及的同时降低成本是该制度面临的重大课题。日本经济团体联合会会长米仓弘昌明确表示，从收购制度获利的只是出售电力的企业，用户负担有增无减，应该修改。', '\u3000\u30002011年，日本制定《可再生能源特别措施法》，将太阳能、风能、地热能、水电、生物能等5种能源定为可再生能源。目前，除水力发电外的可再生能源在日本电力供应所占比重不足1%。经济产业省估计，随着制度的实施，2012年度可再生能源发电量将增加至250万千瓦，相当于2座核电机组。福岛第一核电站事故后，核电安全性饱受质疑。日本政府正在制定新能源战略，希望到2030年将可再生能源比重从目前的约10%提高到30%左右，从而降低对核电依赖。']",['2012-7-2']
['伊拉克原油产量上升到20年来最高水平'],80fe79e6-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000由于哈尔法亚油田增加了原油产量，伊拉克的原油产量已上升到了过去20年来的最高水平。', '\u3000\u3000伊拉克政府负责能源事务的副总理侯赛因。沙赫里斯塔尼的发言人AbdelIlahQassemal-Amir周二在巴格达接受美国彭博新闻社记者电话采访时表示，伊拉克本月的原油日产量已超过307万桶，而6月12日欧佩克月度报告公布的伊拉克5月份原油日产量平均为292万桶。', '\u3000\u3000一直在寻求在2015年前把本国的原油日产量提高一倍以上的伊拉克准备在今年年底前超过伊朗成为欧佩克中第2大产油国。', '\u3000\u3000伊拉克国有米桑石油公司总经理AliMuarej在6月18日曾说，哈尔法亚油田的原油日产量在7月份的第一周内将增加到7万桶。', '\u3000\u3000他说，在开发了其它油田以后，伊拉克的原油日产量在今年年底前将增加到340万桶，而伊拉克的原油日产能在今后的两年里将达到400万桶。']",['2012-6-28']
['英国石油公司：美国未来或放开天然气出口'],822da530-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000继北京之后，上海成为英国石油公司（BP）发布2012年《BP世界能源统计年鉴》的下一站。', '\u3000\u3000在昨天的发布会间隙，BP全球首席经济学家克里斯多夫。鲁尔（ChristofRuehl）博士接受本报记者专访时透露，美国有一个天然气出口项目已经过认证并向有关部门提出申请，预计在2016年启动。这意味着届时美国当前过剩的天然气有望放开出口，对给国际天然气价格和定价机制带来深远影响。', '\u3000\u3000“该项目位于美国南海岸的墨西哥湾，原先是一个天然气进口站，如今将改造为出口站。”鲁尔透露，另外还有其他一些出口项目也在陆续准备，意味着2016年后美国天然气将进入大量出口。', '\u3000\u3000在业内看来，如果美国天然气大幅出口，将会对全球天然气定价机制带来巨大冲击。由于欧洲大部分天然气进口依赖于俄罗斯，如美国能实现天然气出口，则俄罗斯主张的与油价挂钩或照付不议合同模式必将受到重创，许多长期合同将不得不面临重新谈判的境遇。', '\u3000\u3000在北京发布2012年《BP世界能源统计年鉴》时，BP表示，目前全球已经探明石油储量可供开采54年，天然气储量可供开采64年，而煤炭储量可供开采100多年。']",['2012-6-28']
['欧盟对伊朗石油禁运将于7月启动'],83c48ca6-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000欧盟成员国外长会25日在卢森堡做出决议，自7月1日起全面禁止成员国从伊朗进口石油。', '\u3000\u3000伊朗核计划遭“严重关切”', '\u3000\u3000今年1月23日，欧盟做出禁止成员国从伊朗进口石油的决议，但规定此前既有合同可执行到7月1日。除按原方案实施石油禁运，当天的决议还规定，自7月1日以后，欧盟成员国的保险公司将不能为伊朗的石油运输业务提供第三方责任保险和环境责任保险。如果不加入保险，运输原油的货轮公司在遭遇灾害时需要负担巨额赔偿，因此船舶难以运营。', '\u3000\u3000决议称，欧盟对伊朗的相关决议是基于对伊朗核计划的“严重关切”，目的是实现伊朗核问题的全面解决。', '\u3000\u3000此前，美国和一些西方国家以及以色列怀疑伊朗打着民用核能计划的幌子研制核武器。而德黑兰对所有指责予以否认，并表示本国核计划的惟一目的在于满足国民用电需求。截至目前，联合国安理会已经对伊朗实施了四轮制裁措施。一些国家和组织通过了各种决议，要求伊朗确保核计划完全透明，且证明核计划完全用于和平目的。', '\u3000\u3000制裁将阻碍核谈顺利进展', '\u3000\u3000伊朗外交部发言人梅赫曼帕拉斯特26日表示，这一制裁措施将会对伊朗核问题谈判产生不利影响。', '\u3000\u3000梅赫曼帕拉斯特在例行新闻发布会上表示，欧盟制裁行动会对推动伊核会谈达成一致协议产生不利影响，还会加剧欧盟国家自身存在的经济和社会问题。他还说，欧盟制裁措施只会“损害”欧盟与伊朗之间的关系。', '\u3000\u3000据悉，为迫使伊朗放弃其核计划，过去5个月，一些欧盟成员国已经陆续宣布停止从伊朗进口石油。', '\u3000\u3000国际原子能机构称，一些欧盟成员国停止从伊朗进口石油，已经造成伊朗原油销售下降四成。伊朗官员对此予以否认，称禁运没有影响伊朗，只会影响欧盟各国经济。', '\u3000\u3000更多国家难逃影响', '\u3000\u3000受到禁运影响的除了欧盟一些国家，还波及到了韩国等其他国家和地区。据悉，由于韩国等多数国家利用欧洲的再保险公司，因此，在欧盟采取禁止伊朗产原油交易的措施后，韩国石油供给将发生问题，石油类产品的价格可能上升。考虑到运输期间，预计从下月底开始伊朗产原油将不再进入韩国国内，伊朗原油占韩国国内总原油进口的8.9%.', '\u3000\u3000韩国海运、炼油公司有关人士预测，欧盟的此次措施不仅给韩国的原油供需带来影响，同时还将导致石油类产品价格上升等。', '\u3000\u3000韩国政府此前从美国获得了伊朗石油贸易制裁豁免权，但此次仍然没能规避欧盟的保险制裁。']",['2012-6-27']
['外交部：中石油与外企合作开发南海是正常行为'],83c48ca7-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000据新华社电中国海洋石油总公司日前发布公告称，在南海地区对外开放9个海上区块，供与外国公司进行合作勘探开发。对此，外交部发言人洪磊昨天表示，中国企业公布南海油气招标区块是正常的企业行为，符合有关的中国法律和国际惯例。', '\u3000\u3000南海开发', '\u3000\u3000妥处中越海上争议', '\u3000\u3000在昨天的外交部记者会上，有记者问，中海油在南海地区对外开放9个海上区块，供与外国公司进行合作勘探开发。是否可能会激化中越矛盾，中方发布公告前是否与越方讨论过此事？', '\u3000\u3000洪磊表示，对于在南海存在的分歧和争议，中方的立场没有变化，将继续致力于通过谈判协商妥善解决，包括积极推进共同开发和合作。', '\u3000\u3000“关于妥善处理中越之间的海上争议，两国有许多共识。我们希望越方遵守这些共识，不采取使争议复杂化、扩大化的行动，立即停止在有关海域的油气侵权活动。”洪磊说。', '\u3000\u3000缅甸边民', '\u3000\u3000中方提供生活便利', '\u3000\u3000此外，有境外组织昨天发表报告称，中方强迫在云南寻求庇护的部分缅甸难民返回缅甸战区，并拒绝国际组织相关机构接触这些难民。', '\u3000\u3000洪磊对此表示，中方没有看到相关报告，但相关说法不准确。由于缅甸政府军同个别少数民族武装时有零星交火，一些缅甸边民出于安全考虑暂时进入中国境内投亲靠友。他们不是难民，局势平息后就返回缅甸。中方本着人道主义精神，一直向入境的缅甸边民提供必要的生活便利。', '\u3000\u3000中朝合作', '\u3000\u3000开发项目从未停止', '\u3000\u3000另有记者问，有报道称，中方5月决定暂停中朝黄金坪岛联合开发项目，请证实。此外，东京都议会8名议员25日前往钓鱼岛考察渔业和岛屿状况。中方对此有何评论？', '\u3000\u3000洪磊回应说，当前中朝经贸合作关系发展良好，黄金坪、罗先“两个经济区”项目稳步推进。上述报道是无中生有和不负责任的。', '\u3000\u3000关于钓鱼岛问题，洪磊表示，钓鱼岛及其附属岛屿自古以来就是中国的固有领土，中方对此拥有无可争辩的主权。日本对钓鱼岛采取任何单方面行动都是非法和无效的。中方已向日方提出严正交涉，要求日方停止制造新的事端，以实际行动维护中日关系大局。']",['2012-6-27']
['挪威石油工人罢工 布兰特原油跳升2%'],85ef0466-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000布兰特原油期货周二跳升2%，至每桶93美元上方，较美国原油期货的溢价扩大，因挪威石油工人的罢工升级，令北海原油供应吃紧。', '\u3000\u3000挪威的Statoil表示，因罢工要再关闭在北海产油区的四个钻井平台，自周日开始的罢工令这一全球第八大石油出口国的日产量减少15万桶。', '\u3000\u3000布兰特原油期货因此较美国原油期货的溢价尾盘上升超过1.80美元，至13.66美元，为6月中来最宽。', '\u3000\u3000布兰特原油期货LCOc1大涨2.01美元，报每桶93.02美元，盘中触及6月20日来最高的93.17美元。', '\u3000\u3000美国8月原油期货CLc1升0.15美元，结算价报每桶79.36美元，盘中多数时间在平盘下方交投，日低为78.36美元，尾盘跟随美股反弹。', '\u3000\u3000市场交投清淡，反映出在周四开始的欧盟峰会前的谨慎情绪。根据路透数据，美国原油期货成交量较30日均值少26%，布兰特原油期货则高约6%。', '\u3000\u3000市场预计上周美国原油库存减少50万桶。美国石油协会收盘后公布，最近一周原油库存增加50.7万桶；汽油库存增加37.3万桶，馏分油库存减少100万桶。']",['2012-6-27']
['俄罗斯政府令规定大幅下调石油出口税'],875bddba-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000消息说，俄政府总理梅德韦杰夫25日签署的相关政府令规定，由于俄罗斯乌拉尔牌原油出口均价下跌，根据俄石油出口税计算公式，自7月份起俄石油出口税征收标准也相应下调。', '\u3000\u3000俄罗斯政府新闻局26日公布消息说，从7月1日开始，俄石油出口税将从目前的每吨419.8美元下调至369.3美元，降幅为约12%。', '\u3000\u3000消息说，俄政府总理梅德韦杰夫25日签署的相关政府令规定，由于俄罗斯乌拉尔牌原油出口均价下跌，根据俄石油出口税计算公式，自7月份起俄石油出口税征收标准也相应下调。', '\u3000\u3000从7月1日起，轻质和重质石油产品出口税将从目前的每吨277美元降低至243.7美元。汽油出口税将从目前的每吨377.8美元降至332.4美元。', '\u3000\u3000此外，东西伯利亚和里海等地区石油出口继续享受优惠出口关税，自7月份起原油出口税从目前的每吨210.8美元下降至173美元。', '\u3000\u3000俄罗斯政府每月根据国际市场行情调整一次石油和石油产品出口税征收标准。', '\u3000\u3000从2012年10月1日起，俄政府实行新的石油和石油产品出口税制。根据新计税方式，俄石油出口关税计算系数从原先的65%降至60%，轻质和重质油品出口税为原油出口税的66%，但汽油出口税计算系数为90%。']",['2012-6-27']
['伊朗计划三年内石油日均出口量增逾三成'],8902db00-9ea1-11e8-9960-000c29c468ed,"['\u3000\u3000伊朗石油官员26日在出席俄罗斯石油天然气国际会议时说，伊朗计划到2015年使石油出口量从2011年的日均228万桶增加至300万桶，增幅达31.6%。', '\u3000\u3000俄罗斯媒体援引伊朗石油部副部长兼伊朗国家石油公司总经理艾哈迈德·卡勒巴尼的话说，伊朗同时计划到2015年，使石油开采量从2011年的日均400万桶增加至512.2万桶，增幅达28%。', '\u3000\u3000作为重要原油生产国，伊朗原油出口的约20%输往欧盟国家，主要包括意大利、西班牙和希腊。欧盟成员国外长会25日在卢森堡作出决议，自7月1日起全面禁止成员国从伊朗进口石油。']",['2012-6-27']
